
2024/ 5/21, 13:48:35 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/21, 14:49:13 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
41	0	21.000000	13.125000	10010010111111001010
42	0	21.000000	21.000000	10010010111111001010
43	0	21.000000	13.125000	10010010111111001010
44	0	21.000000	21.000000	10010010111111001010
45	0	21.000000	15.750000	10010010111111001010
46	0	21.000000	13.125000	10010010111111001010
47	0	21.000000	13.125000	10010010111111001010
48	0	21.000000	15.750000	10010010111111001010
49	0	21.000000	13.125000	10010010111111001010
50	0	21.000000	15.750000	10010010111111001010
51	0	21.000000	13.125000	10010010111111001010
52	0	21.000000	13.125000	10010010111111001010
53	0	21.000000	18.375000	10010010111111001010
54	0	21.000000	18.375000	10010010111111001010
55	0	21.000000	15.750000	10010010111111001010
56	0	21.000000	15.750000	10010010111111001010
57	0	21.000000	15.750000	10010010111111001010
58	0	21.000000	13.125000	10010010111111001010
59	0	21.000000	13.125000	10010010111111001010
60	0	21.000000	15.750000	10010010111111001010
61	0	21.000000	15.750000	10010010111111001010
62	0	21.000000	18.375000	10010010111111001010
63	0	21.000000	18.375000	10010010111111001010
64	0	21.000000	13.125000	10010010111111001010
65	0	21.000000	21.000000	10010010111111001010
66	0	21.000000	10.500000	10010010111111001010
67	0	21.000000	15.750000	10010010111111001010
68	0	21.000000	15.750000	10010010111111001010
69	0	21.000000	15.750000	10010010111111001010
70	0	21.000000	13.125000	10010010111111001010
71	0	21.000000	10.500000	10010010111111001010
72	0	21.000000	18.375000	10010010111111001010
73	0	21.000000	13.125000	10010010111111001010
74	0	21.000000	18.375000	10010010111111001010
75	0	21.000000	13.125000	10010010111111001010
76	0	21.000000	13.125000	10010010111111001010
77	0	21.000000	13.125000	10010010111111001010
78	0	21.000000	15.750000	10010010111111001010
79	0	21.000000	21.000000	10010010111111001010
80	0	21.000000	18.375000	10010010111111001010
81	0	21.000000	21.000000	10010010111111001010
82	0	21.000000	15.750000	10010010111111001010
83	0	21.000000	18.375000	10010010111111001010
84	0	21.000000	13.125000	10010010111111001010
85	0	21.000000	15.750000	10010010111111001010
86	0	21.000000	13.125000	10010010111111001010
87	0	21.000000	10.500000	10010010111111001010
88	0	21.000000	13.125000	10010010111111001010
89	0	21.000000	13.125000	10010010111111001010
90	0	21.000000	13.125000	10010010111111001010
91	0	21.000000	13.125000	10010010111111001010
92	0	21.000000	15.750000	10010010111111001010
93	0	21.000000	18.375000	10010010111111001010
94	0	21.000000	13.125000	10010010111111001010
95	0	21.000000	15.750000	10010010111111001010
96	0	21.000000	15.750000	10010010111111001010
97	0	21.000000	15.750000	10010010111111001010
98	0	21.000000	15.750000	10010010111111001010
99	0	21.000000	10.500000	10010010111111001010

2024/ 5/30, 20: 6:24 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 20: 6:45 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 6/ 2, 14:38:45 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	5	271.000000	196.000000	10011101100110001111

2024/ 6/ 2, 14:39:25 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	4	356.000000	231.625000	11010111111111010111
